code_,2020-01-31 00:00:00,2020-02-29 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-31 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-31 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-31 00:00:00,2021-02-28 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-31 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-31 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00,2022-01-31 00:00:00,2022-02-28 00:00:00,2022-03-31 00:00:00,2022-04-30 00:00:00,2022-05-31 00:00:00,2022-06-30 00:00:00,2022-07-31 00:00:00,2022-08-31 00:00:00,2022-09-30 00:00:00,2022-10-31 00:00:00,2022-11-30 00:00:00,2022-12-31 00:00:00,2023-01-31 00:00:00,2023-02-28 00:00:00,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-31 00:00:00,2023-08-31 00:00:00,2023-09-30 00:00:00,2023-10-31 00:00:00,2023-11-30 00:00:00,2023-12-31 00:00:00
S084,0.046329704981656006,0.03081005586592167,-0.014565017714210815,0.1531806196440344,0.010740000481614498,0.06836964688204361,0.006671608598962209,0.06205126148168927,-0.10155421794986974,-0.09814031961479397,0.013591671486408385,0.07164374331126888,0.018226676356959848,-0.00035247848026109807,-0.05262966729623719,-0.04810722628007846,-0.012374535954901678,0.058367396008655925,-0.029932151291374387,0.10490148500436791,0.04856804164447581,0.12584196363043287,-0.05765080670023637,-0.024815060621266705,-0.2849657666103086,-0.13696322709076192,-0.030162593206296662,-0.49029373175890967,-0.010127343828336577,-0.09351511067337093,0.24979160878021678,-0.01171477830334644,0.023474178403755985,0.22105087014725577,0.06549258936355695,-0.06963243413787656,0.19972876758772684,-0.11011353904804,0.10207987750414693,-0.052687492821867354,0.21939405158583236,0.09267481953712209,-0.005595324392895895,-0.011262596324836949,-0.141584068382286,0.08245471038308838,0.12798971893667166,0.04539013183321172
S087,-0.014505439539827414,0.1237465152082553,-0.04641319683102407,0.20245196856872494,0.25546361128792716,0.07852377572746638,0.11382476390346263,0.21473172725414957,-0.021018739599160674,-0.07936391347460436,0.06523855890944485,-0.025018670649738617,-0.009436839897815075,0.03607312835234566,-0.03565300630339374,0.08671964088547779,0.0948826393920501,0.2298256939961265,-0.03527607361963192,0.13341772151898734,-0.07686823225346462,0.23261980522611125,0.2651875943779767,-0.06438682996659773,-0.18707878224494534,-0.010268690640474087,0.16224389828342645,-0.30566786463012885,-0.0440792504991554,-0.17254366812227062,0.2506369207464023,-0.18149774957974074,-0.12900911243452684,0.07872442455242967,0.24957542641955244,-0.1471257659760724,0.36479217603911973,0.10853268395167825,0.22376420830029065,-0.007723940640085747,0.30868211691456215,0.06366607995976858,0.10176125244618395,0.06123809319027251,-0.10327980374775814,-0.08936626323076236,0.10502067336089782,0.05895434619908069
S089,0.04564865262847895,-0.07353869903866384,-0.1270533507777294,0.11996274974602095,0.010834485938220562,-0.005489134521392769,0.040042308854638664,0.024579370885150054,-0.004238810259357684,-0.0533380681818183,0.0671846096929336,0.01526665297460128,-0.05337214944201851,-0.05686961600233609,0.08291226458429013,0.020385050962627327,0.014747239179641936,0.0036577931314771828,0.05904183535762475,0.0004477993858751361,-0.04749540877715153,0.07055316329910566,-0.009177725412377491,0.08460289710289715,0.003121748178980255,-0.04990135778113025,0.03149072533431929,0.011486804901036818,-5.960896518830694e-05,0.0010210823472880382,0.03288269673534461,-0.02644814919468763,-0.05548163147237495,0.09881996974281404,0.026277937596813405,-0.028187197417966714,-0.04676439440387936,0.011482863138260635,0.0640284830444171,0.04597260273972603,-0.048674874791318934,0.016630989626214454,0.01002155172413799,-0.04763943903222356,-0.033538672142368164,-0.034817047939942,0.0207436161824468,0.006817238721915864
S092,0.009804715987359325,-0.09495643833426581,-0.07995985279357642,0.07811213756516966,-0.007704160246533087,0.01978678038379522,0.09284880813468921,0.05362175337040154,0.005861919235779389,-0.015369146796897604,0.0026714801444043257,-0.0016502834182393622,-0.06972863154839637,-0.0421803520198496,0.08962909324965795,-0.006404527852249098,-0.0011111111111111738,0.015427453341360753,0.05168589174800342,0.0035945869749083315,-0.028086763070077847,0.02443043415962176,0.013600673022995169,0.11734972677595623,-0.0150399017802334,-0.0241016652059598,-0.0033265931772226143,0.035205364626990754,-0.06629624952645541,-0.012702554243339659,-0.04927794127712004,-0.03470958712386285,-0.09588942996276129,0.04793401291728272,0.1058718861209964,0.015477386934673376,-0.06063205119746651,-0.039318388155597406,0.08012494551794269,0.045950103671995146,-0.08986395861276097,0.05404278966379561,0.024918032786885425,-0.012224000000000013,-0.05598343149310714,0.0333356291755631,0.026134616670008715,-0.04008908685968826
S095,-0.03811027173300252,-0.09458834412580952,-0.16025322740814296,0.19377845220030343,0.06927551560021139,0.14398595258999114,0.17631989307195362,0.08677799069258141,-0.03548889435292191,0.032128514056224855,0.18714205049608768,0.007140023800079387,0.05239057239057243,-0.1571357841316996,-0.049465911534877116,0.007329994919805571,-0.02102888743360265,0.06711960579363896,0.06392045454545459,-0.014577455327153155,-0.1192898600204848,0.03364151969543916,0.339366515837104,0.04122302567898428,-0.056119435046453,-0.029018235194489872,-0.06640601136294222,-0.04966324239744213,-0.014111654161217069,-0.08770175689187265,0.17428964623977983,-0.10282846096452547,-0.13038793103448265,0.0037536256611498953,0.07807039972726493,-0.13303367242331054,0.2426305970149254,-0.10782897587750984,0.03153298835705032,-0.06365239698573033,-0.020977209944751385,0.02771302771302775,0.10059122324922964,-0.1328740157480316,-0.03748320838930541,-0.018991899189918948,0.1637658941293174,0.11536978483843607
S130,0.04813201138975609,-0.0690728476821193,-0.07766707640551207,0.05655903480019542,0.021694488606253337,-0.016477991501508416,0.06818703855619357,0.05569051378598333,0.010302236894530248,-0.0023433576968140413,0.07513927385493568,-0.027815047992568953,-0.07291858476917001,-0.055688691087527054,0.06242276275733194,0.048318025581788326,-0.0027681113571654814,0.04610951008645525,0.08919473804273448,0.061946283689266135,-0.015705774117234617,0.09637989873530661,0.09659056254701448,0.07145553374603653,-0.10866227876691792,0.02132137448122573,0.10119901325225178,-0.07618534669979327,-0.11859343983363269,0.04877568436946089,0.1143362977602107,-0.04518937107953391,-0.10752688172043012,0.049756138404538186,0.07858628690295233,-0.0939943635136744,0.1276473702788563,-0.06512714564306532,0.038022019345269165,0.01245397662112957,0.03640673433416408,0.05029262582910654,0.03628197545467993,-0.011143716132284487,0.038052365640790065,-0.03302935359086989,0.06454741379310347,0.10705241090146767
S131,0.0076345591042117356,0.13465894789831356,-0.10065387501339906,0.03136379654645838,0.1605568445475638,0.044633901705115386,0.011778008103269677,0.0916916167664672,-0.021727972626176317,-0.05322733949710545,0.2042757496150014,0.008375084124728982,-0.047949860303556635,-0.06579971966983322,0.013919236060532691,0.03509596553074812,0.07607455306200084,0.022088920254057953,-0.009082152194853421,-0.05444758815816708,-0.072455350660665,-0.09253707794256871,-0.06084930088037288,0.08676911544227894,-0.054705933758629754,0.12469192149703323,0.042394217493705755,-0.05827470174365246,0.05450949367088587,-0.00014863258026165393,0.04568379504422193,0.0011822797134710683,-0.06774596998332405,0.09114470842332612,-0.0053848174415549455,-0.07779461168565971,0.07386363636363646,-0.05822348811022049,0.025125628140703515,-0.019487598800763006,-0.041617205502409105,-7.198905766314656e-05,-0.011196440106222671,-0.007358298120355489,0.019806305978300465,0.03303173919287672,0.037228541882109445,0.053070607553366234
S143,-0.04038361368998378,-0.08651127725073815,-0.07004197271773338,0.21613372093023253,0.05876110487856634,0.03724272178169641,0.15059621424799174,0.023598749671908337,0.0179604823277153,0.0796896394340485,-0.03240037457080425,-0.011292719167904974,0.08028485439362476,-0.12685510310978343,-0.006919662285664541,0.030528161297391998,0.004535923659549024,0.12854298561553446,0.059819833964634084,0.03985534402638313,0.017108167770419458,0.10537435396005024,-0.0035742402771217208,0.06562325321408613,-0.0986478943124729,-0.08465279063115205,0.08761301489679041,-0.06654961677415006,0.0404201495820502,-0.023264176045449725,0.09145129224652093,-0.07502332287337787,-0.07909214707217427,-0.017134224465989556,0.08215341227375461,-0.02456780501629574,0.031002566976391144,-0.07763552165622445,0.07028522617544386,-0.02661076709877752,-0.07299908842297176,0.004563132966229011,0.056924351293559994,0.020628755679319877,-0.09161551990237249,-0.10290647249843687,0.12389199972795906,0.0698607219881886
S146,-0.11768096845919462,-0.12175385773428682,-0.24981882182420545,0.3418903150525088,0.02526833631484804,-0.03836620325466111,-0.0419995434832231,-0.01037613488975353,-0.13336543090996633,-0.01306447032093161,0.20831600831600827,-0.03430531732418529,0.005784441034116572,0.15727346371947704,0.02684958353748179,-0.02534278959810876,-0.01648820240689841,-0.01790904828879525,-0.041427360888805165,-0.04782052543540294,0.05997283460453473,0.0973833029809259,-0.014494019034314132,0.046833184656556615,0.10120744591648512,0.06832851101713788,0.08756345177664993,-0.04597491170381207,0.09333333333333327,-0.1788793103448275,0.11787591290696886,-0.015263846489315225,-0.07631477433457634,0.1922493903644633,0.005981780265613024,-0.01643925694558601,0.00017242370251158157,-0.061799719887955185,0.006849737735266759,-0.008061194468961363,-0.09937813920114802,0.03410883280757093,0.04102792443228798,-0.007393715341959428,0.026293365794278767,-0.12495496577398824,-0.00263925545214605,0.030039361922519214
S154,-0.06854700854700857,-0.0695569666447704,-0.08688806707919894,0.23238665093544597,0.07149133598116064,-0.03589056320073225,0.016961676686930938,0.0294456704324626,-0.003388421826551191,-0.025329798447631502,0.07766741429029134,0.027814414255986408,-0.04555078683834057,-0.005329341317365177,0.11181831764530115,0.08644127823031034,0.014831239221483328,-0.015440597954366697,0.01810368248166183,0.0016844334287844376,-0.06375943452737509,0.17338123996636345,-0.02177886415185748,0.13008056893369946,-0.05915027474715295,0.01592621848380693,0.0708031496062993,-0.007881542753467752,-0.008719944128504409,0.042797685514160966,0.04820255121762673,-0.029978706712988856,-0.0361832061068702,0.07689472561153021,0.0008222031389890638,-0.012534689240282337,-0.03750192811969766,-0.04237424547283708,-0.005534278860317432,-0.004249377769683815,-0.01706677425862413,-0.02631525636610421,0.05961747719092658,-0.05579110036850665,0.05868889635477914,0.0407913403424216,0.04019939804364192,-0.03781343665472614
S171,0.09174202048026814,-0.08100528529824169,-0.18544919665082604,0.20804117559301805,0.11779753149581107,0.06220231344976179,0.015425504195111905,0.34184753186672556,-0.10641777777777783,-0.08356677845728933,0.05743170574317058,-0.07797804019059451,0.023830057646044178,-0.05235052087892855,-0.026064172106279204,0.0530358449158741,0.06408652127279235,0.03416596104995784,-0.012449995918034085,0.10134517977248181,0.010807990459153372,0.08875245222698536,-0.05879244285903029,0.010457256461232634,-0.0893681985438034,-0.09301223505083578,0.016420125424864818,-0.17107184923439345,-0.09759531452384962,-0.06264553870619638,0.09405469678953637,-0.14679199912558738,-0.06311470070995895,0.09932386747802568,0.0026905268426979934,-0.09802721088435373,0.24625315328683772,-0.04778256314747975,0.19378547953391112,0.00956791694233794,0.12937964507811328,-0.007703147017379175,0.06312308055752425,-0.012529540286262075,-0.0846386493928587,-0.014137744833341515,0.2353489284488255,0.012076923076923096
S184,0.06564071915932068,-0.09763918579793673,-0.18365835596149105,0.1858127331352344,0.020037227636044985,-0.015687530014406925,0.05209574352864732,0.09835390946502054,0.03197141379472468,-0.03001047406530355,0.022958223560406443,-0.007217544184324853,-0.011321472742840788,-0.008608666378108087,0.0763025210084034,0.048266062785844444,-0.0070894888775684395,-0.009646715829188857,0.04494769018814315,-0.010995418575593496,0.0124291412975015,0.01078499979417935,-0.023864634049006406,0.09783766074207545,-0.03399359594906548,-0.054905594810610414,0.03192421650043831,-0.0003610832497492611,0.022583522542977796,-0.009627727856225898,0.04115275142314978,-0.04522575029330511,-0.10032362459546929,0.15857907707996954,-0.0005861879465102193,-0.03610095098756405,0.011614270041236274,-0.008863183986179246,0.0642889768574908,0.048238463174310686,-0.04190469789636386,0.036613749261819706,-0.0055623388956721476,-0.034081148864534394,-0.062290880615077926,0.017148399612027188,0.07584837958544854,0.03689327178626378
S186,0.019867095978625793,-0.10448158753412795,-0.06349092986716198,0.16481639624252775,0.003102029806460349,-0.04456824512534818,0.038324547656361174,0.04112656939260262,-0.01742344244984173,-0.0693049144718978,0.04318984786213864,0.06734486266531037,0.04236421725239614,-0.02612009095937562,0.03157167963846352,-0.0006141374439601055,0.02445372556140657,-0.00477254878269795,0.037599421547360734,0.004992163464329069,-0.07045009784735812,0.015018383498473176,-0.0434915961231751,0.08217358299595134,0.0043721580972369,-0.036926498127340834,0.08067073170731698,0.012739210954599178,0.0049820868786387695,-0.0011254290698329283,-0.027852049910873422,-0.07227876487838536,-0.011975323575662222,0.06599264705882368,0.028366745623664036,-0.011692961844019245,-0.08288905101296373,-0.07070094591317,0.015927115422429194,0.0436722983742428,-0.05220048899755492,0.07104956645528682,0.025589225589225606,-0.04269050861507473,-0.029474077766699858,-0.04389300676764418,0.04015064900127774,-0.010354842783179663
S188,-0.06884309639577058,-0.07504051863857375,-0.16004034630579134,0.19795644545360713,0.08230790265244736,0.07729509587646355,0.022035256410256387,0.09921125889266946,-0.014969646799117053,-0.002208267200331182,0.10748626373626369,0.0039146125145268496,0.021390703982246295,-0.001101704743128873,0.06371362638599654,-0.06013745704467355,0.061662798176682854,0.01746031746031762,-0.0011527981555229383,0.0009962248322148426,0.020493761614016615,-0.03256101966045721,0.02613751533578701,-0.017156862745097978,-0.058289611752360915,-0.062331071763472745,0.09677805009265339,-0.06497144112478037,0.015862068965517118,-0.1190803806902877,0.20432206812979659,-0.07600671140939597,-0.06848820414058732,0.004942442442442463,0.10779619398403928,-0.06918309859154925,0.08577905765578087,-0.05848434925864909,0.08038566533077773,-0.09209383145091232,0.043196544276457916,0.02394630567089484,0.001335113484646211,-0.057801199753321764,-0.06371076959312261,-0.1121600500156299,0.06663407138366995,0.09825397848076789
